Time,Date,Comment,Mode,Weight,Color,Size,Uhash,Dmid
00:13,02/06/2024 15:51,是金子总会发光的，你这渣渣只会反光,25,0,1913118208,16777215,39cf5eb3,
01:21,02/06/2024 15:37,[ohhhhh],25,0,2172948480,16777215,ee4ce3d7,
00:41,02/06/2024 15:37,[ohhhhhh],25,0,2173166336,16777215,ee4ce3d7,
00:09,02/06/2024 15:13,《本座》？,25,0,3070452992,16777215,6e936aeb,
00:48,02/06/2024 15:08,伏笔小曲,25,0,4152744192,38979,6763b732,
01:04,02/06/2024 14:52,這個可以,25,0,3380611584,16777215,279683e4,
03:00,02/06/2024 14:43,雅 太雅了,25,0,2625952000,16777215,b024ee56,
02:48,02/06/2024 13:57,甲方两眼一黑,25,0,1996860160,16777215,22405686,
02:59,02/06/2024 13:19,猴哥：噶了我，给各位助助兴！,25,0,2558949120,16777215,75fdf669,
03:19,02/06/2024 12:26,不得不说，这bgm一出来确实有逛商场过年内味儿了,25,0,2793615104,15138834,dccd72d7,
02:03,02/06/2024 12:14,笑死我了,25,0,2139303680,16777215,769e09cc,
00:26,02/06/2024 12:06,hate要加doing,25,0,1493380864,16777215,df8ff137,
00:06,02/06/2024 11:56,爱,25,0,839069440,16777215,1ddca4bb,
02:49,02/06/2024 11:50,这不比春晚好看,25,0,184758016,16777215,4b1a5efd,
00:38,02/06/2024 11:47,我的西班牙老板,25,0,3842191104,16777215,6a36ad6e,
00:34,02/06/2024 11:44,菩萨:啊米诺斯（确信）,25,0,3187879680,16707842,95db16c5,
00:17,02/06/2024 11:41,like+doing./to do sth,25,0,2323853056,16777215,a0c0eb7b,
01:21,02/06/2024 11:41,好活,25,0,1887645440,16777215,33ce5f6,
00:01,02/06/2024 11:37,封面意料之外，情理之中,25,0,1241722624,16777215,89567f1a,
01:21,02/06/2024 11:36,语气词,25,0,377696000,16777215,79a9c862,
01:22,02/06/2024 11:32,河童是吧哈哈哈哈,25,0,4009963264,16777215,f98ca950,
01:18,02/06/2024 11:29,可以,25,0,3582144256,16777215,f33a95dd,
00:06,02/06/2024 11:29,绷不住了！,25,0,2927832832,16777215,85cbf536,
01:51,02/06/2024 11:26,百猴迎春,25,0,2063806208,16777215,534d741f,
00:58,02/06/2024 11:25,我滴妈啊,25,0,1627598592,16777215,32abcd5e,
00:43,02/06/2024 11:23,这是什么BGM？有了记得踹我,25,0,545468160,9033215,c086fbc6,
00:10,02/06/2024 11:17,哈哈哈哈哈哈,25,0,4186124032,16777215,1aeac4fa,
00:42,02/06/2024 11:16,朴实无华且枯燥の小曲,25,0,3540201216,15138834,aabac54a,
00:09,02/06/2024 11:15,哈哈哈哈哈哈哈哈哈哈哈哈开头蚌埠住了,25,0,3103993600,16777215,9c47883d,
00:10,02/06/2024 11:11,哈哈哈哈,25,0,2458070784,16777215,726b27b9,
00:48,02/07/2024 16:09,+,25,0,3665888768,16777215,715a348,
01:05,02/07/2024 15:59,好,25,0,3221662464,16777215,c82309b5,
03:05,02/07/2024 15:44,怎么是。逆水寒,25,0,1812092672,16777215,e24cfbda,
00:07,02/07/2024 15:40,还怪有礼貌的,25,0,2223029248,16777215,569419e1,
00:29,02/07/2024 15:35,《好》,25,0,3682829056,16777215,598c94d2,
00:19,02/07/2024 15:32,观音性别是不分男女的,25,0,3934264320,16777215,7a116519,
00:22,02/07/2024 15:27,男扮女装就能管理生子，原来如此,25,0,730128640,16740868,6cf70927,
00:01,02/07/2024 15:23,我是来听BGM的,25,0,2122641664,16707842,2b59c119,
00:28,02/07/2024 15:18,误入潮区,25,0,3473202944,9033215,ec8f04ce,
01:08,02/07/2024 15:08,哈哈哈哈哈,25,0,2130928384,16777215,4ddf7bad,
00:08,02/07/2024 15:03,舒服了,25,0,1552228608,16777215,4b299abe,
01:07,02/07/2024 14:57,膈应死了！,25,0,1376046336,16777215,339f1989,
02:37,02/07/2024 14:57,到时辰过年了,25,0,2692889600,16777215,6796553c,
00:38,02/07/2024 14:53,饺杂,25,0,2424706816,16777215,aef0f64e,
01:14,02/07/2024 14:47,6666666666,25,0,1040277504,16777215,ba71be90,
02:20,02/07/2024 14:45,盖亚,25,0,2332267264,16777215,2587c24,
02:19,02/07/2024 14:43,禁止乱放烟花爆竹！赶出去！,25,0,897790464,16777215,1ef6471c,
01:19,02/07/2024 14:40,这个可以,25,0,2508306176,16777215,70e032a3,
01:06,02/07/2024 14:29,这么直接，现在都不避人了你们这些小黑子,25,0,3515017216,16777215,9ba779b8,
03:03,02/07/2024 14:26,中计了,25,0,1996903680,16777215,b9179004,
00:16,02/07/2024 14:23,哈哈哈哈哈,25,0,3884260096,16777215,b9179004,
03:34,02/07/2024 14:20,好活当赏,25,0,8574720,16777215,99cf790b,
03:10,02/07/2024 14:17,阴阳师启动,25,0,1904248320,16777215,68498385,
03:26,02/07/2024 14:15,一喂顺风车v,25,0,3473016576,16777215,5ad39fdd,
00:12,02/07/2024 14:15,一喂顺风车v,25,0,3456506880,16777215,5ad39fdd,
01:59,02/07/2024 14:07,烤乳猪,25,0,2676351232,16777215,55538f7f,
00:10,02/07/2024 14:04,hhhhh,25,0,537282816,16777215,55538f7f,
00:30,02/07/2024 14:01,如来伸掌,25,0,3406158592,16777215,78447c81,
01:02,02/07/2024 13:54,哈哈哈哈哈哈,25,0,319249920,16777215,b19dc0c,
01:22,02/07/2024 13:51,哈哈哈哈哈哈哈哈,25,0,545351680,16777215,de089abf,
00:30,02/07/2024 13:50,梁佛祖,25,0,3464860416,16777215,de089abf,
02:46,02/07/2024 13:49,！！！！！,25,0,260160768,16777215,2a7ed14,
00:23,02/07/2024 13:38,国际化,25,0,2835734784,16777215,f1861731,
01:21,02/07/2024 13:34,春晚跳日语歌，那可真是难评,25,0,2139446272,16777215,4d324f6e,
02:49,02/07/2024 13:28,比春晚好看,25,0,2693241600,16777215,f24550d8,
00:11,02/07/2024 13:22,哈哈哈哈哈哈,25,0,2676470016,16777215,ef6a41fc,
02:35,02/07/2024 13:16,不必管他,25,0,2785023232,16777215,83d98944,
00:54,02/07/2024 13:13,会七十二变就爆杀凡人们了,25,0,620847616,16777215,18fb8b9d,
01:41,02/07/2024 13:05,好！！！,25,0,2441103872,16777215,cd8fce1,
00:10,02/07/2024 13:03,拜拜了 你这如来,25,0,3406177792,16777215,7c1aeea,
01:08,02/07/2024 12:58,这个必须有,25,0,1502011392,16765698,6e120f3c,
01:27,02/07/2024 12:55,忽略！,25,0,1132817920,15138834,6ed0ba4c,
00:19,02/07/2024 12:41,一下子没绷住,25,0,612385280,16777215,5ab759cf,
01:19,02/07/2024 12:38,可以,25,0,2315598336,16777215,59eebc7c,
00:40,02/07/2024 12:34,枯燥の小曲,25,0,1241707520,16777215,f3232061,
00:51,02/07/2024 12:33,科目三（即答）,25,0,2852152064,15138834,7b034f2f,
01:24,02/07/2024 12:29,哈哈,25,0,3951221504,16777215,a3eb8501,
01:14,02/07/2024 12:27,猪你太美,25,0,721607168,16777215,63be81d,
00:22,02/07/2024 12:25,发音还挺标准,25,0,2718195712,16777215,df241d,
00:33,02/07/2024 12:08,佛山不是广东的吗？,25,0,1551975936,16777215,3d1103be,
01:35,02/07/2024 12:03,这个可以有,25,0,319163136,16777215,50c4da3d,
03:33,02/07/2024 12:01,这个比春晚好看,25,0,3372463872,16777215,47e86b37,
01:07,02/07/2024 11:59,哈哈哈哈哈哈,25,0,4135690240,16777215,a001f0e4,
00:28,02/07/2024 11:53,哈哈哈,25,0,2969735168,16777215,b605f7b1,
01:26,02/07/2024 11:45,这个可以,25,0,1703339776,16777215,2f577569,
01:08,02/07/2024 11:43,够了够了,25,0,3909442304,16777215,8cc927dc,
01:22,02/07/2024 11:40,极乐东土,25,0,3993484800,16777215,fc690163,
00:09,02/07/2024 11:39,哈哈哈这个,25,0,3481648896,16777215,e03365e3,
02:05,02/07/2024 11:35,哈哈哈哈哈哈哈,25,0,4261729792,16777215,bc799d37,
01:05,02/07/2024 11:28,这个好,25,0,1443100416,16777215,8f69d05f,
02:21,02/07/2024 11:26,杨戬：还是猴子6，这招爷爷我竟然不会…,25,0,1308710400,16777215,bd539b63,
00:00,02/07/2024 11:23,中计了,25,0,2030367744,16777215,6d06044f,
03:29,02/07/2024 11:21,这个是83年春晚现场画面,25,0,3506871552,16777215,f206949c,
02:17,02/07/2024 11:18,《窜  天  猴》,25,0,2709688576,16777215,d3c1d7ce,
01:19,02/07/2024 11:14,极道非土,25,0,411129344,16777215,ef6f09ee,
03:14,02/07/2024 11:08,哈哈哈，又中一计,25,0,2156370176,16777215,d9d34797,
02:08,02/07/2024 10:57,年夜饭全是素的,25,0,2172649984,38979,2db07b08,
01:07,02/07/2024 10:55,这个真可以有,25,0,3380743936,16777215,a038243b,
03:17,02/07/2024 10:50,天刀启动,25,0,2416149248,16777215,41966100,
01:08,02/07/2024 10:44,少林乐队，有搞头,25,0,1283767552,16777215,af3773db,
02:48,02/07/2024 10:40,比春晚好看一百倍,25,0,2214729472,16777215,e90fd05d,
00:08,02/07/2024 10:31,麻烦开一下混响,25,0,2667771904,16777215,3ff95cb8,
01:21,02/07/2024 10:28,最喜欢的一集,25,0,3070672128,16777215,56de8769,
00:13,02/07/2024 10:27,笑死了,25,0,746607872,16777215,55b0c39c,
00:03,02/07/2024 10:16,给我来一笼生煎包,25,0,772214016,16777215,defc2daa,
00:16,02/07/2024 10:10,观音菩萨是男性,25,0,1426480384,16777215,436fbd5f,
00:16,02/07/2024 10:04,观音：面露难色,25,0,3691385600,16777215,a0894fe7,
00:54,02/07/2024 09:57,额,25,0,3867432448,16777215,4fd88f17,
00:18,02/07/2024 09:56,额,25,0,3196318208,16777215,4fd88f17,
03:30,02/07/2024 09:53,齐天乐,25,0,637738496,16777215,26d8948a,
00:35,02/07/2024 09:46,？,25,0,679667968,16777215,671a96ef,
00:14,02/07/2024 09:45,一脸仏相,25,0,1677905920,16777215,9dc0a05d,
01:44,02/07/2024 09:44,早知道这么好看留到过年了,25,0,2130870016,16777215,4a983ba1,
00:58,02/07/2024 09:40,3d抠图,25,0,4286963712,16777215,18f90f29,
03:15,02/07/2024 09:37,原神启动,25,0,847675648,16777215,bba9f403,
02:23,02/07/2024 09:33,哈哈哈逆水寒,25,0,3297239808,16777215,d3912a88,
03:08,02/07/2024 09:26,逆水寒删除,25,0,1887671808,16777215,6b14517f,
02:59,02/07/2024 09:15,不是，逆水寒的广都这样了？,25,0,2835500800,16777215,b7ed6d2,
01:06,02/07/2024 09:09,有一说一，八戒跳的真好。,25,0,1686208768,16777215,1d18159e,
00:51,02/07/2024 09:01,懂了,25,0,4127517696,16777215,4b20ff38,
01:30,02/07/2024 08:58,不可,25,0,2709997824,16777215,2cfe8bf8,
01:24,02/07/2024 08:52,都是最dinner的烂梗,25,0,587396864,16777215,421068f2,
01:08,02/07/2024 08:44,济宁太美,25,0,2491850496,16777215,f75879f0,
00:59,02/07/2024 08:24,哈哈哈哈哈,25,0,2617397504,16777215,3d38b7c7,
00:53,02/07/2024 08:22,？,25,0,4161010432,16777215,38223f50,
00:54,02/07/2024 08:20,南方人春節不包餃子！！！,25,0,2810418688,16777215,ab25af20,
02:08,02/07/2024 08:00,白龙马：逃过一劫,25,0,3187811840,15138834,2e343d24,
01:10,02/07/2024 07:18,本来挺喜欢你的,25,0,4228235776,16777215,48e3271e,
01:08,02/07/2024 07:03,今年猪肘不愁了,25,0,3548780032,16777215,801307bb,
00:09,02/07/2024 06:34,混响！,25,0,2030140160,16777215,99b4efdd,
00:44,02/07/2024 06:06,热知识：西游记里设定观音是女,25,0,1375891456,16777215,8f7fe8f8,
00:08,02/07/2024 04:35,，,25,0,1132503040,16777215,38760eb8,
01:46,02/07/2024 03:57,火倒是没伤到大圣，你喷个烟可给大圣伤的不轻,25,0,1510023936,16777215,90121526,
00:20,02/07/2024 03:47,哈哈哈哈哈哈哈,25,0,1275353088,16777215,6a196200,
01:19,02/07/2024 03:39,你让他跳完,25,0,1367817984,15138834,944c22d9,
00:35,02/07/2024 03:21,冻踏车儿！,25,0,2197882624,16777215,bcc418fe,
03:09,02/07/2024 03:12,一梦江湖启动,25,0,142903040,16777215,422ab461,
01:11,02/07/2024 02:27,这个好,25,0,1820603648,16777215,5c6832a,
00:23,02/07/2024 02:17,热知识：观音是无性的,25,0,167954944,16777215,523b7c61,
00:57,02/07/2024 02:00,草，今年不会有科目三,25,0,2684517120,15138834,e95094d7,
00:13,02/07/2024 01:50,必备科目三,25,0,1208314368,16777215,d96d1927,
01:20,02/07/2024 01:35,这三个有什么区别,25,0,2013337856,16777215,492450cf,
02:31,02/07/2024 01:29,bgm女声是谁啊,25,0,8603136,16777215,78115537,
00:30,02/07/2024 01:18,春晚跳科目三的话今年也得说拜拜了,25,0,528588800,14811775,2544ba1,
02:01,02/07/2024 01:13,《烤唐僧肉》,25,0,3691375872,9487136,71c25891,
02:49,02/07/2024 01:09,大电音寺,25,0,2818795264,16777215,f84522be,
01:16,02/07/2024 01:00,今夕是何年,25,0,2223257344,15138834,8f082520,
00:33,02/07/2024 00:57,大制作,25,0,1518778624,16777215,97cf0d75,
00:28,02/07/2024 00:46,一身反骨,25,0,2391081472,16777215,61bfb35b,
00:09,02/07/2024 00:40,笑死我了 混响… …,25,0,67273984,16777215,97605ff1,
01:37,02/07/2024 00:35,AD：啊？,25,0,964771328,16777215,da6498df,
01:09,02/07/2024 00:30,鸡你太美可以,25,0,3858939648,16777215,4a132d33,
00:46,02/07/2024 00:28,哈哈哈哈哈哈哈,25,0,1208257536,16777215,17005220,
01:10,02/07/2024 00:23,好家伙,25,0,67451648,16777215,b482dbcf,
01:17,02/07/2024 00:17,沙悟净土,25,0,1426244352,16777215,a5fc1f1,
00:11,02/07/2024 00:08,哈哈哈,25,0,294074112,16777215,cedf995b,
00:14,02/07/2024 00:07,开头开混响一上来就绷不住了,25,0,3540427520,16777215,3efeb499,
01:59,02/07/2024 00:04,哈哈哈哈哈,25,0,1636270336,16777215,4e6aac29,
01:48,02/07/2024 00:04,哈哈哈哈哈,25,0,1065741056,16777215,4e6aac29,
01:05,02/07/2024 00:02,这个好,25,0,3095740160,16777215,fb3186eb,
02:48,02/07/2024 00:00,一梦天刀启动,25,0,3146239744,16777215,906c2fbb,
00:16,02/06/2024 23:55,哈哈,25,0,4194663936,16777215,9eb3776c,
03:26,02/06/2024 23:51,顺火暖,25,0,1560486656,16777215,e4e2ec23,
00:55,02/06/2024 23:48,。。,25,0,252050176,16777215,ba24a61f,
03:23,02/06/2024 23:45,BYD的逆水寒··GNM,25,0,461722624,16777215,4e8460de,
00:53,02/06/2024 23:42,大圣多重影分身包啊！他们又没说不可以开挂！,25,0,2651055872,16646914,6b3e9773,
00:26,02/06/2024 23:40,收藏了,25,0,2197960960,16777215,c8eff20a,
01:08,02/06/2024 23:39,关起来,25,0,2726477312,16777215,f3c2d9d4,
01:19,02/06/2024 23:35,《 沙 悟 净 土 》,25,0,3884036096,52480,8a8fe4fb,
00:09,02/06/2024 23:30,哈哈哈哈哈哈哈,25,0,59164160,16777215,b4b59f11,
02:27,02/06/2024 23:26,坏了，是我中计了,25,0,1501693952,15138834,1c600db6,
02:48,02/06/2024 23:20,啊啊，我的眼睛~,25,0,1484941824,16777215,f08af49a,
00:32,02/06/2024 23:14,objection！,25,0,3473398016,41194,b5c7703f,
02:36,02/06/2024 23:11,中计了,25,0,3154523136,16777215,283d43bc,
03:06,02/06/2024 23:06,升华了,25,0,3397729024,16777215,1d65093f,
00:55,02/06/2024 23:06,咬打火机,25,0,159493888,16777215,a8dcf7bc,
00:59,02/06/2024 23:04,火眼金睛是这么熏出来的是吧,25,0,1602477568,16777215,d4699409,
01:19,02/06/2024 23:01,哈哈哈莫名适配,25,0,1057138176,16777215,fa1fde26,
00:09,02/06/2024 23:00,哈哈哈哈哈哈哈哈哈哈哈,25,0,3121047552,16777215,fa1fde26,
00:30,02/06/2024 22:58,我反对！！！…,25,0,3834069504,16707842,ddf6f266,
03:27,02/06/2024 22:55,神圣石可太抽象了。,25,0,2382855936,16777215,55c8a20b,
02:03,02/06/2024 22:50,唐僧表示今晚开荤。,25,0,3766552576,16777215,63448360,
03:10,02/06/2024 22:47,拷貝，是中國娃娃,25,0,1619108096,16777215,1d52d63b,
01:19,02/06/2024 22:45,在我看来不都一样吗,25,0,3355965952,16777215,7df86eec,
02:57,02/06/2024 22:44,什么？逆水寒,25,0,1585824768,16777215,7b589d36,
03:11,02/06/2024 22:39,剑网三启动,25,0,3229615104,16777215,4f9a4036,
01:15,02/06/2024 22:36,哈哈哈哈哈哈哈哈哈哈哈,25,0,3037068032,16777215,1694e20d,
01:52,02/06/2024 22:31,哈哈哈哈哈哈,25,0,3892394752,16777215,59baa52f,
00:22,02/06/2024 22:29,笑死了,25,0,2374238720,16777215,89ca249f,
01:28,02/06/2024 22:26,大悲咒,25,0,3146053632,16777215,9f799bb4,
01:17,02/06/2024 22:22,哈哈哈哈哈,25,0,1434775040,16777215,6b1a2940,
02:37,02/06/2024 22:19,哈哈哈哈,25,0,537053440,16777215,58a4daf2,
01:18,02/06/2024 22:17,不要放儿歌,25,0,1334020864,16777215,7e270efb,
00:11,02/06/2024 22:17,哈哈哈哈哈哈,25,0,276865280,16777215,e42d1d8e,
00:27,02/06/2024 22:13,饱米粉吧,25,0,3641019904,16777215,cfbac60d,
00:39,02/06/2024 22:10,观世音不是男生女相，而是本来是男性，在后续传说中因慈爱属性而与送子绑定上了，于是在流传中被女性化了。,25,0,159875584,9033215,286e884d,
01:20,02/06/2024 22:06,极乐净土，多好的名字,25,0,1258327296,16777215,436ad80a,
01:34,02/06/2024 22:05,《耍猴》,25,0,4085651712,15138834,50df2087,
02:31,02/06/2024 22:00,中计了,25,0,2642887936,16777215,be5611cb,
03:23,02/06/2024 22:00,谁家玉笛暗飞声,25,0,4009964800,16777215,1874a7c0,
02:53,02/06/2024 21:58,不让放鞭炮，狗子还放,25,0,772252416,16777215,1665a743,
02:25,02/06/2024 21:54,逆水寒打钱,25,0,4018475264,16777215,7497c99d,
01:06,02/06/2024 21:53,猪你太美,25,0,746834944,16777215,be3f1047,
00:14,02/06/2024 21:49,哈哈哈哈哈,25,0,2877655808,16777215,5bebdd76,
03:32,02/06/2024 21:48,87春晚,25,0,3347420416,16777215,4d920938,
00:05,02/06/2024 21:46,前三句我就不行了,25,0,3766788864,16777215,18bfb7c6,
01:22,02/06/2024 21:44,喔靠！,25,0,4219740928,16777215,b22fbca5,
01:21,02/06/2024 21:41,这个可以哈哈哈,25,0,235095296,16777215,115fbf98,
01:46,02/06/2024 21:41,哈哈哈,25,0,2055502848,16777215,b5d52ae8,
01:06,02/06/2024 21:39,哈哈哈哈哈哈哈哈哈哈,25,0,100797696,16777215,d4c53a8f,
00:12,02/06/2024 21:34,笑发财了,25,0,2239862016,16777215,5c037fee,
03:11,02/06/2024 21:31,中国娃娃不知道？,25,0,2759930368,16777215,1affec95,
01:13,02/06/2024 21:28,大制作,25,0,3414212608,16777215,91d504f9,
00:37,02/06/2024 21:23,玄德の小曲,25,0,2365991424,16777215,3d08fb9f,
02:55,02/06/2024 21:21,掌中佛国,25,0,3649100544,16777215,495f3a38,
00:15,02/06/2024 21:18,梦回1987,25,0,1006669056,16777215,696c0f33,
00:10,02/06/2024 21:17,哈哈哈哈,25,0,2063789568,16777215,c2a4e0e2,
00:14,02/06/2024 21:14,难蚌,25,0,3372335872,16777215,9ed9b6cb,
00:31,02/06/2024 21:13,观音：找茬是不是？,25,0,3330375424,16777215,f7fd4217,
00:47,02/06/2024 21:12,如来哈哈,25,0,3179601152,16777215,b30cace6,
01:42,02/06/2024 21:10,不如咬打火机,25,0,2248187392,16777215,544e2665,
02:09,02/06/2024 21:06,天黑请闭眼,25,0,1988440576,9033215,35440292,
03:13,02/06/2024 21:02,我以为掉神圣石了,25,0,3011809280,16777215,78240a78,
01:01,02/06/2024 20:59,你狗屁才艺,25,0,3389112320,16777215,76bd40a1,
02:50,02/06/2024 20:54,好像是中国娃娃的歌来着吧,25,0,1585681664,16755202,a6dfa949,
00:18,02/06/2024 20:54,蚌埠住,25,0,2290245120,16777215,1268744e,
02:32,02/06/2024 20:51,新的一天到了（指正）,25,0,2525411584,15138834,a5f552a6,
02:31,02/06/2024 20:49,???,25,0,2064102400,16777215,f60dd015,
01:50,02/06/2024 20:49,wannafee,25,0,1778675712,16777215,eb7b5269,
00:37,02/06/2024 20:46,成分过于复杂,25,0,3607174144,16707842,2bd14fcd,
01:08,02/06/2024 20:46,这个好！,25,0,536983296,16777215,4e56d1e9,
00:40,02/06/2024 20:44,这bgm不简单,25,0,528585984,16777215,92fa4bb6,
03:16,02/06/2024 20:43,哈哈哈哈哈哈哈哈哈,25,0,1627629568,16777215,47df5477,
03:18,02/06/2024 20:40,迟师傅真的太帅啦,25,0,3649381376,16777215,9eea06ee,
01:21,02/06/2024 20:38,哈哈哈哈哈哈哈哈哈,25,0,2315606784,16777215,35a897cb,
01:39,02/06/2024 20:34,口型都对上了,25,0,3372383232,16777215,da1dd17c,
01:23,02/06/2024 20:33,cao 还真行,25,0,3062093824,16777215,5c15099e,
00:31,02/06/2024 20:29,中美合拍，两开花,25,0,2340937728,16777215,e93799bc,
01:06,02/06/2024 20:20,这个可以,25,0,1401095680,16777215,fe6fe4d6,
00:43,02/06/2024 20:19,包什么馅儿的？,25,0,2793666304,16777215,d70c1efa,
01:06,02/06/2024 20:17,哈哈哈哈哈哈哈哈哈哈哈,25,0,3045262848,16777215,5d80c334,
00:35,02/06/2024 20:16,因为是南海观世音菩萨 所以反对 哈哈,25,0,4286851328,16777215,cff144bd,
00:01,02/06/2024 20:16,如来你也过春节吗,25,0,4244846336,16740868,5d80c334,
01:05,02/06/2024 20:15,这个有绝对支持,25,0,3314005248,16777215,43982f31,
01:08,02/06/2024 20:14,开庭记得带上八戒,25,0,3532032000,15138834,1bc03e06,
02:29,02/06/2024 20:12,哇一逆水寒,25,0,126262784,16777215,5d987b4c,
01:18,02/06/2024 20:10,大草原,25,0,3439817984,16777215,44999c83,
03:06,02/06/2024 20:09,家人们 已经在逛超市了，谁要黄瓜味薯片？,25,0,1870979840,16755202,5d80c334,
02:26,02/06/2024 20:08,我就说，世界是个巨大的逆水寒,25,0,2357236736,16776960,5d80c334,
02:23,02/06/2024 20:05,不好笑  恶搞我大师兄,25,0,159592704,16777215,c925d1f9,
01:13,02/06/2024 20:04,woc,25,0,2483085312,16777215,f68387eb,
00:09,02/06/2024 20:03,哈哈哈哈哈,25,0,1837112320,16777215,839782a0,
00:14,02/06/2024 20:00,like要用doing哦,25,0,2248570368,16777215,a86f3f42,
01:33,02/06/2024 19:59,艹，大圣跳火圈,25,0,1023591680,16707842,9022420a,
00:43,02/06/2024 19:58,文西の小曲,25,0,3229843712,16777215,c10c12a4,
00:02,02/06/2024 19:53,有那味了,25,0,2944726272,15138834,b16c8354,
00:43,02/06/2024 19:51,3000+,25,0,956421888,16777215,6b653fa8,
03:14,02/06/2024 19:49,自在门弟子给大家拜年啦,25,0,839341824,16777215,4be20874,
01:21,02/06/2024 19:49,难绷！,25,0,2735070720,16777215,b0767b1e,
01:06,02/06/2024 19:45,这个支持！,25,0,797009408,16777215,7a47d792,
03:21,02/06/2024 19:43,这动画做得不错,25,0,998764288,16777215,3b7e4978,
00:51,02/06/2024 19:40,变高变大变长,25,0,3456445952,16777215,8da58dcc,
00:40,02/06/2024 19:37,如包？！,25,0,319083264,16777215,de484de6,
02:41,02/06/2024 19:36,3000+,25,0,4236557568,16777215,28da4c10,
03:06,02/06/2024 19:35,和逆水寒啥关系,25,0,3951111424,16777215,64453a49,
01:05,02/06/2024 19:34,哈哈哈哈哈哈哈，这个比科目三秀多了！！！,25,0,1309071872,16776960,ef73a92b,
02:45,02/06/2024 19:33,好活,25,0,2575705600,16777215,51406808,
01:21,02/06/2024 19:32,等会，沙僧胸前那是啥,25,0,688312576,16777215,51406808,
03:16,02/06/2024 19:31,感觉迟师傅有一种国泰民安稳重成熟的帅,25,0,4119289856,16777215,9a1f1fea,
01:05,02/06/2024 19:26,小黑猪,25,0,2055320320,16777215,abcc4abf,
01:09,02/06/2024 19:23,b友爱看就不算烂梗,25,0,822340096,16777215,860ee80,
02:17,02/06/2024 19:21,我以为会出现狂欢之椅,25,0,2080801280,16777215,d66e799d,
01:35,02/06/2024 19:20,烤猪蹄,25,0,385924096,16777215,72e4dc6a,
00:32,02/06/2024 19:18,迁手观音,25,0,394608896,15772458,81da439e,
02:59,02/06/2024 19:14,？,25,0,2449898752,16777215,c0510d7b,
00:10,02/06/2024 19:13,开场就绷不住了,25,0,1996822784,16777215,d5808998,
00:52,02/06/2024 19:11,佛  不  在  西  天,25,0,2432926464,16707842,d1c213a6,
00:14,02/06/2024 19:08,HHHH,25,0,646445568,16777215,8387ad5,
02:27,02/06/2024 19:06,啊？,25,0,1325551872,16777215,51afe786,
01:58,02/06/2024 19:06,这是烤全猪！,25,0,1527208960,16777215,6524ffd,
01:33,02/06/2024 19:03,唐山葬！,25,0,4270322432,16777215,52951ba6,
00:22,02/06/2024 19:00,哈哈哈哈哈哈哈,25,0,1963355648,16777215,a337b5e1,
01:08,02/06/2024 18:55,哈哈哈,25,0,1895948544,16777215,1b038b,
00:08,02/06/2024 18:54,对味了,25,0,3137371136,16777215,896bb1c6,
00:19,02/06/2024 18:52,正经人谁看春晚,25,0,2684746240,16777215,acdd9921,
00:31,02/06/2024 18:51,歪日啊。。,25,0,2483179264,16777215,9e94a048,
00:50,02/06/2024 18:48,我会跳科目三（抢答）,25,0,2441530624,16777215,cd5ac531,
03:27,02/06/2024 18:47,这个还真的是八几年的春晚，原剧组大联欢,25,0,2994967296,16777215,d5e83b95,
00:55,02/06/2024 18:40,紧跟时事,25,0,151486720,15138834,db2820c2,
01:09,02/06/2024 18:38,五六年没看过春晚了，有什么好看的，浪费生命!,25,0,2759888896,16777215,b5850cc8,
01:14,02/06/2024 18:34,小黑子,25,0,4261823488,16777215,5f264262,
00:06,02/06/2024 18:30,封面张让,25,0,1652740096,16777215,7bac6ea5,
01:14,02/06/2024 18:28,哈哈哈哈哈哈哈哈哈哈猪哥灵魂编舞,25,0,3875871232,16777215,2f9bbe87,
03:01,02/06/2024 18:25,？,25,0,1309111552,16777215,52cdee45,
01:19,02/06/2024 18:24,这个可以,25,0,3330406400,16777215,208c2ced,
03:04,02/06/2024 18:21,剑网三启动,25,0,386304768,16777215,3321c346,
00:15,02/06/2024 18:19,中西合璧,25,0,2122809088,16707842,31c98aec,
00:43,02/06/2024 18:18,这个bgm妙啊,25,0,3406210560,16777215,59fc9931,
00:41,02/06/2024 18:16,这西游记续集好吧,25,0,2625900032,16777215,6b0f5ae2,
01:08,02/06/2024 18:10,草，不看了，还玩这梗，up主你没长进,25,0,3196073728,16777215,4e405f95,
01:21,02/06/2024 18:08,哈哈哈哈哈哈哈哈哈，绷不住了,25,0,3900804864,16777215,9f129637,
01:05,02/06/2024 18:01,春晚有这个 我吹爆,25,0,310587904,16777215,d53c2bc3,
01:07,02/06/2024 17:59,这个可以,25,0,838868992,16777215,557fdf4,
00:10,02/06/2024 17:56,哈哈哈哈哈出音味来,25,0,4068991232,16707842,36e6ff23,
01:04,02/06/2024 17:54,可是你是居居啊啊啊,25,0,1241954816,16777215,1a5995d3,
00:16,02/06/2024 17:51,哈哈哈,25,0,646066944,16777215,fe4ec44f,
01:18,02/06/2024 17:45,这个我赞成！,25,0,210056704,16777215,450b4b25,
01:23,02/06/2024 17:41,二次元好评,25,0,2684835328,16777215,74b67801,
01:03,02/06/2024 17:35,哈哈哈哈,25,0,3162793728,16777215,66a97403,
02:11,02/06/2024 17:33,确实，在年级大的人眼中科目3和极乐净土是一样的,25,0,1056994816,16777215,52b95e4c,
